tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitSteps
1491.00,-gneE23_0,45.25,13.75,836.00,212.00,-gneE5_0,5.10,0.00,tripinfo_624,655.00,624,0,185.90,1.00,641.06,DEFAULT_VEHTYPE,,606
1491.00,gneE9_0,45.25,12.98,601.00,0.00,2/1to2/2_0,5.10,0.00,tripinfo_601,890.00,601,0,135.65,1.00,879.40,DEFAULT_VEHTYPE,,849
1492.00,0/0to0/1_0,90.50,2.75,1379.00,473.00,-gneE14_0,5.10,0.00,tripinfo_906,113.00,906,0,140.15,1.00,102.83,DEFAULT_VEHTYPE,,87
1492.00,gneE14_0,45.25,13.36,1361.00,546.00,-gneE14_0,5.10,0.00,tripinfo_815,131.00,815,0,287.81,1.00,109.21,DEFAULT_VEHTYPE,,86
1493.00,gneE14_0,45.25,13.05,508.00,0.00,1/2to2/2_0,5.10,0.00,tripinfo_508,985.00,508,0,536.29,1.00,842.00,DEFAULT_VEHTYPE,,793
1493.00,gneE9_0,45.25,13.46,577.00,0.00,gneE20_0,5.10,0.00,tripinfo_577,916.00,577,0,185.90,1.00,901.80,DEFAULT_VEHTYPE,,863
1493.00,-gneE22_0,45.25,13.28,404.00,2.00,-gneE7_0,5.10,0.00,tripinfo_402,1089.00,402,0,391.22,1.00,997.11,DEFAULT_VEHTYPE,,932
1493.00,gneE5_0,45.25,12.76,1026.00,121.00,gneE22_0,5.10,0.00,tripinfo_905,467.00,905,0,381.84,1.00,438.33,DEFAULT_VEHTYPE,,385
1494.00,2/2to2/1_0,90.50,13.33,838.00,0.00,2/0to1/0_0,5.10,0.00,tripinfo_838,656.00,838,0,471.90,1.00,621.50,DEFAULT_VEHTYPE,,576
1494.00,gneE8_0,45.25,13.31,801.00,2.00,gneE22_0,5.10,0.00,tripinfo_799,693.00,799,0,386.06,1.00,663.59,DEFAULT_VEHTYPE,,614
1495.00,gneE9_0,45.25,13.86,599.00,0.00,gneE20_0,5.10,0.00,tripinfo_599,896.00,599,0,185.90,1.00,881.21,DEFAULT_VEHTYPE,,840
1496.00,gneE7_0,45.25,13.01,555.00,15.00,gneE20_0,5.10,0.00,tripinfo_540,941.00,540,0,390.40,1.00,911.40,DEFAULT_VEHTYPE,,849
1496.00,-gneE22_0,45.25,13.50,999.00,609.00,-gneE13_0,5.10,0.00,tripinfo_390,497.00,390,0,190.40,1.00,482.92,DEFAULT_VEHTYPE,,421
1497.00,gneE8_0,45.25,13.20,632.00,0.00,gneE20_0,5.10,0.00,tripinfo_632,865.00,632,0,190.40,1.00,850.38,DEFAULT_VEHTYPE,,807
1497.00,gneE7_0,45.25,13.78,1178.00,523.00,gneE23_0,5.10,0.00,tripinfo_655,319.00,655,0,190.68,1.00,304.65,DEFAULT_VEHTYPE,,280
1497.00,gneE14_0,45.25,13.43,501.00,2.00,gneE20_0,5.10,0.00,tripinfo_499,996.00,499,0,390.68,1.00,966.85,DEFAULT_VEHTYPE,,899
1498.00,2/1to1/1_0,90.50,10.23,705.00,0.00,gneE20_0,5.10,0.00,tripinfo_705,793.00,705,0,140.15,1.00,782.51,DEFAULT_VEHTYPE,,740
1500.00,gneE9_0,45.25,12.65,1088.00,142.00,gneE22_0,5.10,0.00,tripinfo_946,412.00,946,0,390.40,1.00,382.76,DEFAULT_VEHTYPE,,332
1500.00,gneE13_0,45.25,12.94,920.00,0.00,1/2to1/1_0,5.10,0.00,tripinfo_920,580.00,920,0,326.93,1.00,555.82,DEFAULT_VEHTYPE,,497
1500.00,-gneE22_0,45.25,13.67,1364.00,925.00,-gneE13_0,5.10,0.00,tripinfo_439,136.00,439,0,190.40,1.00,122.22,DEFAULT_VEHTYPE,,88
1501.00,2/0to2/1_0,90.50,5.50,316.00,0.00,-gneE7_0,5.10,0.00,tripinfo_316,1185.00,316,0,541.79,1.00,1145.01,DEFAULT_VEHTYPE,,999
1501.00,gneE8_0,45.25,13.29,817.00,5.00,gneE22_0,5.10,0.00,tripinfo_812,684.00,812,0,386.06,1.00,655.21,DEFAULT_VEHTYPE,,601
1501.00,gneE5_0,45.25,13.19,566.00,5.00,2/1to1/1_0,5.10,0.00,tripinfo_561,935.00,561,0,331.31,1.00,909.49,DEFAULT_VEHTYPE,,841
1502.00,-gneE23_0,45.25,13.71,842.00,194.00,-gneE5_0,5.10,0.00,tripinfo_648,660.00,648,0,185.90,1.00,646.27,DEFAULT_VEHTYPE,,611
1503.00,gneE14_0,45.25,13.63,1029.00,65.00,1/0to1/1_0,5.10,0.00,tripinfo_964,474.00,964,0,331.71,1.00,448.76,DEFAULT_VEHTYPE,,405
1504.00,2/0to2/1_0,90.50,7.96,575.00,157.00,-gneE14_0,5.10,0.00,tripinfo_418,929.00,418,0,336.47,1.00,903.77,DEFAULT_VEHTYPE,,849
1505.00,gneE7_0,45.25,13.71,1181.00,521.00,gneE23_0,5.10,0.00,tripinfo_660,324.00,660,0,190.68,1.00,309.56,DEFAULT_VEHTYPE,,276
1507.00,gneE14_0,45.25,13.80,528.00,0.00,1/2to0/2_0,5.10,0.00,tripinfo_528,979.00,528,0,340.97,1.00,953.08,DEFAULT_VEHTYPE,,898
1507.00,gneE8_0,45.25,12.99,740.00,410.00,-gneE13_0,5.10,0.00,tripinfo_330,767.00,330,0,480.00,1.00,730.91,DEFAULT_VEHTYPE,,667
1508.00,gneE14_0,45.25,13.76,488.00,0.00,gneE19_0,5.10,0.00,tripinfo_488,1020.00,488,0,391.22,1.00,991.24,DEFAULT_VEHTYPE,,930
1509.00,gneE8_0,45.25,13.68,983.00,36.00,0/1to0/0_0,5.10,0.00,tripinfo_947,526.00,947,0,524.50,1.00,487.08,DEFAULT_VEHTYPE,,412
1510.00,gneE14_0,45.25,13.29,839.00,192.00,-gneE5_0,5.10,0.00,tripinfo_647,671.00,647,0,290.40,1.00,649.53,DEFAULT_VEHTYPE,,617
1512.00,gneE8_0,45.25,13.05,989.00,54.00,0/2to0/1_0,5.10,0.00,tripinfo_935,523.00,935,0,424.22,1.00,491.02,DEFAULT_VEHTYPE,,414
1512.00,-gneE23_0,45.25,12.62,1373.00,499.00,-gneE14_0,5.10,0.00,tripinfo_874,139.00,874,0,190.68,1.00,124.29,DEFAULT_VEHTYPE,,105
1512.00,gneE13_0,45.25,13.12,465.00,33.00,-gneE7_0,5.10,0.00,tripinfo_432,1047.00,432,0,290.40,1.00,1024.88,DEFAULT_VEHTYPE,,976
1512.00,-gneE22_0,45.25,13.51,460.00,33.00,-gneE7_0,5.10,0.00,tripinfo_427,1052.00,427,0,391.22,1.00,1023.02,DEFAULT_VEHTYPE,,969
1514.00,gneE8_0,45.25,12.60,1097.00,431.00,-gneE14_0,5.10,0.00,tripinfo_666,417.00,666,0,486.06,1.00,380.55,DEFAULT_VEHTYPE,,336
1515.00,2/1to1/1_0,90.50,12.72,962.00,0.00,2/0to2/1_0,5.10,0.00,tripinfo_962,553.00,962,0,181.18,1.00,538.66,DEFAULT_VEHTYPE,,513
1515.00,gneE14_0,45.25,13.40,1147.00,489.00,-gneE5_0,5.10,0.00,tripinfo_658,368.00,658,0,290.40,1.00,346.88,DEFAULT_VEHTYPE,,310
1516.00,-gneE20_0,45.25,13.78,1088.00,347.00,-gneE12_0,5.10,0.00,tripinfo_741,428.00,741,0,185.90,1.00,413.57,DEFAULT_VEHTYPE,,385
1517.00,2/0to2/1_0,90.50,13.33,734.00,231.00,gneE23_0,5.10,0.00,tripinfo_503,783.00,503,0,437.29,1.00,750.65,DEFAULT_VEHTYPE,,695
1518.00,gneE7_0,45.25,13.81,586.00,0.00,gneE19_0,5.10,0.00,tripinfo_586,932.00,586,0,185.90,1.00,833.16,DEFAULT_VEHTYPE,,817
1518.00,gneE12_0,45.25,13.08,1106.00,227.00,-gneE12_0,5.10,0.00,tripinfo_879,412.00,879,0,287.81,1.00,390.79,DEFAULT_VEHTYPE,,350
1522.00,gneE13_0,45.25,12.90,932.00,226.00,-gneE12_0,5.10,0.00,tripinfo_706,590.00,706,0,294.90,1.00,568.47,DEFAULT_VEHTYPE,,494
1536.00,1/2to1/1_0,90.50,6.62,520.00,2.00,-gneE8_0,5.10,0.00,tripinfo_518,1016.00,518,0,231.43,1.00,998.63,DEFAULT_VEHTYPE,,954
1537.00,-gneE22_0,45.25,13.56,657.00,0.00,2/1to1/1_0,5.10,0.00,tripinfo_657,880.00,657,0,235.93,1.00,861.28,DEFAULT_VEHTYPE,,831
1537.00,1/2to0/2_0,90.50,0.00,486.00,0.00,-gneE8_0,5.10,0.00,tripinfo_486,1051.00,486,0,235.65,1.00,949.39,DEFAULT_VEHTYPE,,928
1538.00,-gneE22_0,45.25,13.22,676.00,0.00,gneE20_0,5.10,0.00,tripinfo_676,862.00,676,0,290.68,1.00,840.08,DEFAULT_VEHTYPE,,799
1539.00,1/2to1/1_0,90.50,13.66,743.00,0.00,gneE20_0,5.10,0.00,tripinfo_743,796.00,743,0,328.56,1.00,771.92,DEFAULT_VEHTYPE,,727
1540.00,-gneE22_0,45.25,13.53,696.00,0.00,1/1to2/1_0,5.10,0.00,tripinfo_696,844.00,696,0,328.84,1.00,819.16,DEFAULT_VEHTYPE,,755
1542.00,-gneE22_0,45.25,13.53,730.00,0.00,gneE20_0,5.10,0.00,tripinfo_730,812.00,730,0,290.68,1.00,790.12,DEFAULT_VEHTYPE,,742
1543.00,1/1to0/1_0,90.50,13.37,1002.00,63.00,1/2to2/2_0,5.10,0.00,tripinfo_939,541.00,939,0,372.00,1.00,439.97,DEFAULT_VEHTYPE,,407
1543.00,1/1to2/1_0,90.50,5.08,536.00,0.00,-gneE5_0,5.10,0.00,tripinfo_536,1007.00,536,0,331.43,1.00,981.80,DEFAULT_VEHTYPE,,908
1544.00,-gneE19_0,45.25,12.60,1091.00,597.00,-gneE11_0,5.10,0.00,tripinfo_494,453.00,494,0,384.34,1.00,424.47,DEFAULT_VEHTYPE,,379
1546.00,gneE13_0,45.25,12.64,1482.00,483.00,-gneE14_0,5.10,0.00,tripinfo_999,64.00,999,0,95.72,1.00,56.59,DEFAULT_VEHTYPE,,48
1546.00,-gneE22_0,45.25,13.76,517.00,0.00,-gneE8_0,5.10,0.00,tripinfo_517,1029.00,517,0,386.18,1.00,1000.38,DEFAULT_VEHTYPE,,962
1550.00,-gneE20_0,45.25,12.74,999.00,393.00,gneE23_0,5.10,0.00,tripinfo_606,551.00,606,0,294.90,1.00,528.52,DEFAULT_VEHTYPE,,492
1552.00,-gneE20_0,45.25,12.85,1103.00,425.00,-gneE14_0,5.10,0.00,tripinfo_678,449.00,678,0,390.40,1.00,420.19,DEFAULT_VEHTYPE,,386
1557.00,-gneE20_0,45.25,12.91,1267.00,585.00,gneE23_0,5.10,0.00,tripinfo_682,290.00,682,0,294.90,1.00,268.12,DEFAULT_VEHTYPE,,232
1559.00,-gneE20_0,45.25,13.82,1370.00,506.00,-gneE14_0,5.10,0.00,tripinfo_864,189.00,864,0,390.40,1.00,160.02,DEFAULT_VEHTYPE,,130
1560.00,gneE12_0,45.25,12.67,1448.00,860.00,-gneE11_0,5.10,0.00,tripinfo_588,112.00,588,0,90.40,1.00,105.23,DEFAULT_VEHTYPE,,87
1561.00,-gneE20_0,45.25,13.26,753.00,385.00,-gneE13_0,5.10,0.00,tripinfo_368,808.00,368,0,384.34,1.00,778.57,DEFAULT_VEHTYPE,,707
1562.00,-gneE20_0,45.25,12.72,1449.00,747.00,-gneE5_0,5.10,0.00,tripinfo_702,113.00,702,0,386.18,1.00,84.55,DEFAULT_VEHTYPE,,54
1581.00,2/0to2/1_0,90.50,7.38,1367.00,509.00,-gneE14_0,5.10,0.00,tripinfo_858,214.00,858,0,336.47,1.00,189.43,DEFAULT_VEHTYPE,,161
1581.00,-gneE19_0,45.25,12.77,548.00,23.00,-gneE8_0,5.10,0.00,tripinfo_525,1033.00,525,0,185.90,1.00,1019.08,DEFAULT_VEHTYPE,,978
1582.00,gneE13_0,45.25,13.19,542.00,0.00,gneE19_0,5.10,0.00,tripinfo_542,1040.00,542,0,386.72,1.00,1010.95,DEFAULT_VEHTYPE,,955
1582.00,gneE12_0,45.25,13.03,830.00,233.00,-gneE5_0,5.10,0.00,tripinfo_597,752.00,597,0,491.22,1.00,625.53,DEFAULT_VEHTYPE,,584
1582.00,gneE9_0,45.25,12.77,1322.00,348.00,2/1to1/1_0,5.10,0.00,tripinfo_974,260.00,974,0,331.15,1.00,235.19,DEFAULT_VEHTYPE,,210
1583.00,2/1to1/1_0,90.50,5.74,998.00,463.00,-gneE14_0,5.10,0.00,tripinfo_535,585.00,535,0,428.56,1.00,553.70,DEFAULT_VEHTYPE,,501
1583.00,-gneE19_0,45.25,13.84,478.00,32.00,-gneE9_0,5.10,0.00,tripinfo_446,1105.00,446,0,190.40,1.00,1090.61,DEFAULT_VEHTYPE,,1041
1583.00,-gneE20_0,45.25,13.51,733.00,248.00,-gneE11_0,5.10,0.00,tripinfo_485,850.00,485,0,190.40,1.00,835.98,DEFAULT_VEHTYPE,,779
1583.00,gneE11_0,45.25,13.74,1091.00,255.00,gneE20_0,5.10,0.00,tripinfo_836,492.00,836,0,190.68,1.00,477.49,DEFAULT_VEHTYPE,,453
1584.00,gneE14_0,45.25,13.89,1448.00,535.00,-gneE14_0,5.10,0.00,tripinfo_913,136.00,913,0,287.81,1.00,114.34,DEFAULT_VEHTYPE,,88
1585.00,gneE11_0,45.25,13.04,1541.00,674.00,gneE20_0,5.10,0.00,tripinfo_867,44.00,867,0,190.68,1.00,29.36,DEFAULT_VEHTYPE,,17
1586.00,-gneE19_0,45.25,13.04,481.00,12.00,-gneE9_0,5.10,0.00,tripinfo_469,1105.00,469,0,190.40,1.00,1090.04,DEFAULT_VEHTYPE,,1037
1589.00,-gneE22_0,45.25,13.16,1194.00,249.00,-gneE12_0,5.10,0.00,tripinfo_945,395.00,945,0,190.68,1.00,380.18,DEFAULT_VEHTYPE,,345
1589.00,gneE11_0,45.25,13.68,511.00,0.00,-gneE9_0,5.10,0.00,tripinfo_511,1078.00,511,0,288.84,1.00,1055.31,DEFAULT_VEHTYPE,,1023
1591.00,gneE8_0,45.25,13.70,1100.00,430.00,-gneE14_0,5.10,0.00,tripinfo_670,491.00,670,0,486.06,1.00,455.24,DEFAULT_VEHTYPE,,400
1594.00,2/2to1/2_0,90.50,9.20,481.00,0.00,gneE20_0,5.10,0.00,tripinfo_481,1113.00,481,0,236.47,1.00,1094.63,DEFAULT_VEHTYPE,,1037
1594.00,1/1to1/2_0,90.50,13.32,1538.00,678.00,gneE20_0,5.10,0.00,tripinfo_860,56.00,860,0,235.65,1.00,38.95,DEFAULT_VEHTYPE,,25
1594.00,gneE12_0,45.25,12.78,833.00,229.00,-gneE5_0,5.10,0.00,tripinfo_604,761.00,604,0,491.22,1.00,725.12,DEFAULT_VEHTYPE,,661
1596.00,1/0to2/0_0,90.50,10.59,1094.00,455.00,gneE23_0,5.10,0.00,tripinfo_639,502.00,639,0,336.47,1.00,476.87,DEFAULT_VEHTYPE,,430
1596.00,-gneE19_0,45.25,12.87,847.00,172.00,2/2to1/2_0,5.10,0.00,tripinfo_675,749.00,675,0,135.65,1.00,738.41,DEFAULT_VEHTYPE,,694
1596.00,gneE11_0,45.25,13.17,1385.00,475.00,-gneE14_0,5.10,0.00,tripinfo_910,211.00,910,0,285.90,1.00,189.63,DEFAULT_VEHTYPE,,159
1596.00,gneE5_0,45.25,13.32,627.00,0.00,gneE20_0,5.10,0.00,tripinfo_627,969.00,627,0,386.06,1.00,939.32,DEFAULT_VEHTYPE,,898
1598.00,gneE11_0,45.25,13.25,1187.00,759.00,-gneE13_0,5.10,0.00,tripinfo_428,411.00,428,0,290.40,1.00,389.13,DEFAULT_VEHTYPE,,327
1599.00,gneE9_0,45.25,13.42,1187.00,441.00,-gneE14_0,5.10,0.00,tripinfo_746,412.00,746,0,490.40,1.00,376.41,DEFAULT_VEHTYPE,,316
1600.00,0/2to1/2_0,90.50,7.11,1451.00,537.00,-gneE14_0,5.10,0.00,tripinfo_914,149.00,914,0,335.65,1.00,124.48,DEFAULT_VEHTYPE,,93
1600.00,1/2to2/2_0,90.50,4.30,1178.00,507.00,-gneE5_0,5.10,0.00,tripinfo_671,422.00,671,0,240.15,1.00,404.30,DEFAULT_VEHTYPE,,347
1601.00,gneE7_0,45.25,13.12,764.00,0.00,gneE20_0,5.10,0.00,tripinfo_764,837.00,764,0,390.40,1.00,724.56,DEFAULT_VEHTYPE,,695
1601.00,-gneE19_0,45.25,12.74,1272.00,581.00,gneE23_0,5.10,0.00,tripinfo_691,329.00,691,0,281.96,1.00,307.19,DEFAULT_VEHTYPE,,247
1601.00,gneE13_0,45.25,13.11,1454.00,747.00,-gneE5_0,5.10,0.00,tripinfo_707,147.00,707,0,285.90,1.00,126.03,DEFAULT_VEHTYPE,,99
1602.00,0/2to1/2_0,90.50,8.97,663.00,0.00,1/1to1/2_0,5.10,0.00,tripinfo_663,939.00,663,0,274.37,1.00,918.16,DEFAULT_VEHTYPE,,845
1602.00,gneE8_0,45.25,13.34,789.00,0.00,2/1to2/0_0,5.10,0.00,tripinfo_789,813.00,789,0,335.47,1.00,787.83,DEFAULT_VEHTYPE,,733
1602.00,gneE12_0,45.25,13.66,735.00,95.00,1/1to0/1_0,5.10,0.00,tripinfo_640,867.00,640,0,436.75,1.00,833.94,DEFAULT_VEHTYPE,,762
1603.00,gneE5_0,45.25,12.88,1165.00,236.00,1/2to0/2_0,5.10,0.00,tripinfo_929,438.00,929,0,140.15,1.00,427.70,DEFAULT_VEHTYPE,,372
1603.00,gneE11_0,45.25,13.19,828.00,0.00,2/1to1/1_0,5.10,0.00,tripinfo_828,775.00,828,0,327.21,1.00,750.33,DEFAULT_VEHTYPE,,694
1604.00,gneE9_0,45.25,12.79,1358.00,564.00,-gneE14_0,5.10,0.00,tripinfo_794,246.00,794,0,490.40,1.00,210.16,DEFAULT_VEHTYPE,,151
1605.00,gneE13_0,45.25,12.83,489.00,0.00,-gneE8_0,5.10,0.00,tripinfo_489,1116.00,489,0,486.72,1.00,997.57,DEFAULT_VEHTYPE,,963
1605.00,gneE7_0,45.25,13.58,637.00,0.00,gneE20_0,5.10,0.00,tripinfo_637,968.00,637,0,390.40,1.00,938.94,DEFAULT_VEHTYPE,,898
1605.00,-gneE22_0,45.25,13.85,1463.00,701.00,gneE23_0,5.10,0.00,tripinfo_762,142.00,762,0,286.72,1.00,121.01,DEFAULT_VEHTYPE,,87
1606.00,gneE12_0,45.25,13.35,845.00,192.00,-gneE5_0,5.10,0.00,tripinfo_653,761.00,653,0,491.22,1.00,724.65,DEFAULT_VEHTYPE,,663
1607.00,gneE9_0,45.25,13.23,926.00,252.00,-gneE12_0,5.10,0.00,tripinfo_674,681.00,674,0,285.90,1.00,659.92,DEFAULT_VEHTYPE,,617
1607.00,gneE13_0,45.25,13.67,552.00,0.00,gneE19_0,5.10,0.00,tripinfo_552,1055.00,552,0,386.72,1.00,1026.00,DEFAULT_VEHTYPE,,960
1607.00,gneE8_0,45.25,13.61,569.00,15.00,-gneE12_0,5.10,0.00,tripinfo_554,1038.00,554,0,290.40,1.00,1015.59,DEFAULT_VEHTYPE,,960
1607.00,-gneE22_0,45.25,12.62,1538.00,767.00,gneE23_0,5.10,0.00,tripinfo_771,69.00,771,0,286.72,1.00,47.92,DEFAULT_VEHTYPE,,21
1607.00,gneE11_0,45.25,13.07,1359.00,673.00,-gneE5_0,5.10,0.00,tripinfo_686,248.00,686,0,486.72,1.00,212.75,DEFAULT_VEHTYPE,,167
1608.00,-gneE20_0,45.25,13.16,1179.00,682.00,-gneE11_0,5.10,0.00,tripinfo_497,429.00,497,0,190.40,1.00,415.13,DEFAULT_VEHTYPE,,370
1609.00,gneE11_0,45.25,13.60,1470.00,509.00,-gneE14_0,5.10,0.00,tripinfo_961,139.00,961,0,285.90,1.00,117.98,DEFAULT_VEHTYPE,,87
1610.00,gneE9_0,45.25,13.17,929.00,242.00,-gneE12_0,5.10,0.00,tripinfo_687,681.00,687,0,285.90,1.00,659.36,DEFAULT_VEHTYPE,,611
1612.00,-gneE22_0,45.25,13.18,1282.00,718.00,-gneE11_0,5.10,0.00,tripinfo_564,330.00,564,0,184.62,1.00,314.91,DEFAULT_VEHTYPE,,269
1612.00,gneE7_0,45.25,13.44,699.00,0.00,gneE20_0,5.10,0.00,tripinfo_699,913.00,699,0,390.40,1.00,883.98,DEFAULT_VEHTYPE,,816
1613.00,gneE7_0,45.25,12.90,1090.00,147.00,2/1to1/1_0,5.10,0.00,tripinfo_943,523.00,943,0,335.65,1.00,498.61,DEFAULT_VEHTYPE,,445
1613.00,gneE5_0,45.25,13.12,683.00,0.00,gneE20_0,5.10,0.00,tripinfo_683,930.00,683,0,386.06,1.00,901.28,DEFAULT_VEHTYPE,,835
1614.00,-gneE19_0,45.25,13.83,612.00,0.00,1/2to0/2_0,5.10,0.00,tripinfo_612,1002.00,612,0,229.12,1.00,984.02,DEFAULT_VEHTYPE,,905
1614.00,gneE9_0,45.25,13.68,750.00,389.00,-gneE13_0,5.10,0.00,tripinfo_361,864.00,361,0,484.34,1.00,827.80,DEFAULT_VEHTYPE,,731
1616.00,gneE8_0,45.25,12.60,1184.00,520.00,gneE23_0,5.10,0.00,tripinfo_664,432.00,664,0,381.84,1.00,402.96,DEFAULT_VEHTYPE,,332
1618.00,gneE8_0,45.25,13.01,1100.00,327.00,1/1to0/1_0,5.10,0.00,tripinfo_773,518.00,773,0,426.81,1.00,486.30,DEFAULT_VEHTYPE,,401
1620.00,gneE9_0,45.25,13.71,1104.00,282.00,1/1to0/1_0,5.10,0.00,tripinfo_822,516.00,822,0,431.15,1.00,484.04,DEFAULT_VEHTYPE,,394
1623.00,1/0to1/1_0,90.50,5.53,1479.00,481.00,-gneE14_0,5.10,0.00,tripinfo_998,144.00,998,0,231.43,1.00,126.79,DEFAULT_VEHTYPE,,103
1623.00,1/1to1/2_0,90.50,5.83,1553.00,620.00,gneE20_0,5.10,0.00,tripinfo_933,70.00,933,0,235.65,1.00,52.86,DEFAULT_VEHTYPE,,32
1626.00,1/1to1/0_0,90.50,7.95,805.00,102.00,1/2to0/2_0,5.10,0.00,tripinfo_703,821.00,703,0,377.50,1.00,792.64,DEFAULT_VEHTYPE,,734
1626.00,-gneE22_0,45.25,13.10,818.00,28.00,gneE20_0,5.10,0.00,tripinfo_790,808.00,790,0,290.68,1.00,786.39,DEFAULT_VEHTYPE,,752
1626.00,-gneE20_0,45.25,13.50,1454.00,535.00,-gneE14_0,5.10,0.00,tripinfo_919,172.00,919,0,390.40,1.00,143.60,DEFAULT_VEHTYPE,,111
1627.00,-gneE19_0,45.25,13.30,1550.00,652.00,gneE20_0,5.10,0.00,tripinfo_898,77.00,898,0,290.40,1.00,55.57,DEFAULT_VEHTYPE,,36
1628.00,1/1to2/1_0,90.50,4.94,785.00,315.00,-gneE7_0,5.10,0.00,tripinfo_470,843.00,470,0,335.93,1.00,817.83,DEFAULT_VEHTYPE,,770
1628.00,-gneE22_0,45.25,12.61,1544.00,675.00,gneE20_0,5.10,0.00,tripinfo_869,84.00,869,0,290.68,1.00,62.42,DEFAULT_VEHTYPE,,39
1628.00,gneE9_0,45.25,12.64,652.00,1.00,-gneE8_0,5.10,0.00,tripinfo_651,976.00,651,0,95.72,1.00,968.52,DEFAULT_VEHTYPE,,947
1630.00,1/1to0/1_0,90.50,12.28,1158.00,430.00,2/2to1/2_0,5.10,0.00,tripinfo_728,472.00,728,0,276.68,1.00,451.58,DEFAULT_VEHTYPE,,406
1631.00,-gneE23_0,45.25,12.97,1396.00,544.00,gneE20_0,5.10,0.00,tripinfo_852,235.00,852,0,294.90,1.00,213.43,DEFAULT_VEHTYPE,,186
1633.00,-gneE23_0,45.25,12.75,1547.00,670.00,gneE20_0,5.10,0.00,tripinfo_877,86.00,877,0,294.90,1.00,64.12,DEFAULT_VEHTYPE,,43
1634.00,gneE7_0,45.25,12.64,1469.00,721.00,-gneE5_0,5.10,0.00,tripinfo_748,165.00,748,0,95.72,1.00,157.16,DEFAULT_VEHTYPE,,141
1634.00,-gneE19_0,45.25,12.93,1273.00,278.00,-gneE12_0,5.10,0.00,tripinfo_995,361.00,995,0,390.40,1.00,332.58,DEFAULT_VEHTYPE,,302
1637.00,-gneE20_0,45.25,13.84,1503.00,748.00,2/2to1/2_0,5.10,0.00,tripinfo_755,134.00,755,0,331.71,1.00,109.20,DEFAULT_VEHTYPE,,72
1644.00,-gneE22_0,45.25,13.47,613.00,0.00,gneE19_0,5.10,0.00,tripinfo_613,1031.00,613,0,294.90,1.00,1008.73,DEFAULT_VEHTYPE,,982
1646.00,-gneE22_0,45.25,13.75,622.00,0.00,gneE19_0,5.10,0.00,tripinfo_622,1024.00,622,0,294.90,1.00,1001.90,DEFAULT_VEHTYPE,,976
1648.00,gneE9_0,45.25,13.12,1637.00,817.00,-gneE8_0,5.10,0.00,tripinfo_820,11.00,820,0,95.72,1.00,3.52,DEFAULT_VEHTYPE,,0
1668.00,1/2to0/2_0,90.50,5.92,1006.00,425.00,-gneE14_0,5.10,0.00,tripinfo_581,662.00,581,0,428.56,1.00,630.36,DEFAULT_VEHTYPE,,531
1668.00,0/2to0/1_0,90.50,6.60,1447.00,738.00,gneE23_0,5.10,0.00,tripinfo_709,221.00,709,0,231.25,1.00,203.54,DEFAULT_VEHTYPE,,161
1668.00,0/2to1/2_0,90.50,6.19,1119.00,646.00,-gneE7_0,5.10,0.00,tripinfo_473,549.00,473,0,134.09,1.00,538.35,DEFAULT_VEHTYPE,,503
1671.00,1/2to0/2_0,90.50,9.24,608.00,0.00,1/0to2/0_0,5.10,0.00,tripinfo_608,1063.00,608,0,469.87,1.00,1000.66,DEFAULT_VEHTYPE,,886
1671.00,-gneE22_0,45.25,12.79,473.00,33.00,-gneE7_0,5.10,0.00,tripinfo_440,1198.00,440,0,391.22,1.00,1168.81,DEFAULT_VEHTYPE,,1111
1671.00,gneE5_0,45.25,13.86,616.00,0.00,-gneE8_0,5.10,0.00,tripinfo_616,1055.00,616,0,290.40,1.00,949.78,DEFAULT_VEHTYPE,,886
1672.00,gneE13_0,45.25,12.70,475.00,62.00,-gneE9_0,5.10,0.00,tripinfo_413,1197.00,413,0,491.22,1.00,1110.59,DEFAULT_VEHTYPE,,1017
1672.00,gneE8_0,45.25,13.03,935.00,196.00,-gneE12_0,5.10,0.00,tripinfo_739,737.00,739,0,290.40,1.00,715.74,DEFAULT_VEHTYPE,,662
1672.00,gneE12_0,45.25,12.68,1375.00,930.00,-gneE13_0,5.10,0.00,tripinfo_445,297.00,445,0,294.90,1.00,275.00,DEFAULT_VEHTYPE,,218
1673.00,-gneE22_0,45.25,13.72,1483.00,963.00,-gneE13_0,5.10,0.00,tripinfo_520,190.00,520,0,190.40,1.00,175.73,DEFAULT_VEHTYPE,,151
1673.00,gneE11_0,45.25,13.68,1565.00,593.00,gneE20_0,5.10,0.00,tripinfo_972,108.00,972,0,190.68,1.00,93.64,DEFAULT_VEHTYPE,,75
1674.00,gneE13_0,45.25,12.94,781.00,1.00,gneE20_0,5.10,0.00,tripinfo_780,893.00,780,0,386.18,1.00,863.52,DEFAULT_VEHTYPE,,822
1674.00,gneE5_0,45.25,12.97,1466.00,703.00,gneE23_0,5.10,0.00,tripinfo_763,208.00,763,0,186.34,1.00,193.06,DEFAULT_VEHTYPE,,152
